	Cycling	Treg	Naïve/Memory	Effector
CAMK1D	0.0004606390570327	4.270794388107069e-05	0.0011017504594769	0.0004062428180168
MCM10	0.0040796075965178	0.0	0.0	0.0
AL157392.3	0.0001198728130251	0.0002049048517315	0.0005435042354577	0.0001922239322036
DCLRE1C	0.0007636467592175	0.0007254711878565	0.0006454672910206	0.0003524258479779
OLAH	0.0	6.537798488161984e-05	0.0001253475674327	0.0
VIM	0.0023845769007386	0.0015553242158873	0.0026972070242473	0.000652170335323
ST8SIA6	0.0004725016252196	0.0001623861784374	0.000137184832573	0.0008639249506053
HACD1	0.0	0.0023799686999715	0.0	0.0002293119212768
STAM	0.0	0.0032651781019582	0.0002344944061074	0.0005101811532682
MRC1	0.0	0.0016531635094259	0.0	0.0
PLXDC2	7.88525009947594e-05	0.0003144852848208	0.0001335680258832	0.0005986651145215
NEBL	0.0	0.000605788209314	0.0	4.877877663845834e-05
ARHGAP21	0.0012660686844645	0.0001070884339413	0.0006517849279386	0.0003543146479469
ANKRD26	0.000235736170529	0.0001759085172517	0.000750862110876	0.0001690038401718
MASTL	0.0008474623409662	0.0003323668000806	0.0006856989063896	8.301123274097334e-05
BAMBI	6.823561227472102e-05	0.0	0.0002658475102193	0.0001549590294382
SVIL	0.000156016467855	0.0	0.0009426007910541	0.0
JCAD	0.0001056993927629	0.0	2.7013449974169667e-05	0.0004435816418869
MAP3K8	0.0004451126863483	0.0001585384960474	0.0007020831485886	0.0029815172531094
ITGB1	0.0006764358956015	0.001361534390618	0.0023304975544215	0.0009749787038143
NRP1	0.0	0.0002509755276514	0.000120803141476	0.0001175261390117
PARD3	0.0	0.0002415589984564	2.9316616151174422e-05	0.0002909440700228
CREM	0.0003904059344431	0.0015292603097698	0.0017859795614693	0.0008707185032179
ZNF33A	0.0002755241130788	0.0007037750141393	0.0010878700012098	0.0005020598591538
ZNF37A	0.0005559887787009	0.0010710332094455	0.0007794425450971	0.0005806525394492
RASSF4	0.0	8.859415489384784e-05	6.791080313410117e-05	0.0016006812715841
DEPP1	0.0	0.000121040898139	6.887610408879566e-05	0.0001742080420085
ALOX5	0.0	6.491748448698455e-05	0.0005493349386901	0.0
ARHGAP22	0.0	0.0002220464466762	0.0001262610397625	0.0001005788620786
WDFY4	0.0	0.0002781232990674	4.1434007027676174e-05	0.0002571986531968
AL442003.1	0.0	7.51643356249408e-05	0.000106083481722	5.372830276352364e-05
SGMS1	0.0006261184828232	0.001904332795577	0.0006803257532616	0.0003098053857262
ZWINT	0.0039789992232272	6.669804774301914e-05	0.0	0.0
ANK3	0.0	0.0	0.0012641791714147	0.0
CDK1	0.0044023817833735	0.0	0.0	0.0
RHOBTB1	6.307595584466132e-05	0.0	2.2658911069703955e-05	0.0004823317864814
ARID5B	1.9896937689241193e-06	0.0020936877640449	0.0019870374236096	0.0
RTKN2	0.0	0.0031660174600689	0.0	0.0
ZNF365	0.0	0.0001715275092781	0.0003692733049054	0.0
EGR2	0.0001918020576124	0.000181692790135	0.0005427121135119	0.000914223111487
RUFY2	0.0002299955308185	0.0001956701586482	0.0005919808087132	0.000201326472829
TET1	9.80049906579899e-05	0.000607661813427	0.000303526311085	0.0005867290965409
STOX1	5.5807219026000254e-05	0.0	0.0002087858426453	4.709247854126281e-05
HKDC1	7.350345746040069e-05	0.0	0.0006145699991755	0.0
PRF1	0.0003339788618352	0.0003435779046739	0.0003033786473121	0.0039711791900576
DNAJC9	0.0040128468273402	0.0004517253977866	0.0007392993791212	0.0004379227157202
CFAP70	0.0	0.0	0.0003014036509203	9.477026769363752e-05
ZSWIM8-AS1	0.0	0.0	0.0003685233233162	5.0725685851122416e-05
VCL	0.0001990396875544	0.0	0.0007041586836922	0.0007481135135926
KAT6B	0.0002777976182145	0.0007447567491616	0.0013765526988039	0.0011998924720329
DLG5	5.183437647415562e-05	0.001084038997143	0.000158925935646	0.0007527311888497
TMEM254-AS1	0.0	2.145338281113404e-05	0.0002185774104282	5.3084329526153335e-05
AL603756.1	3.335658114634607e-05	1.526523107651492e-05	9.165305822430816e-05	0.0
CDHR1	0.0002133608560756	0.0	3.327116540973998e-05	0.0017222217414217
AL731569.1	9.84563655510436e-07	3.972399075336999e-05	0.0001652817461965	0.0
ANKRD22	5.5550584423960894e-05	0.0003151355895072	5.958382835740631e-05	9.03437002368676e-05
CH25H	0.0001113371755277	0.0003109816948103	0.0007485152648626	0.0
IFIT2	0.0001762792997205	0.0003299620841951	0.0004421213385055	0.0001752492993916
IFIT3	0.0001916199323272	0.0006800340972272	0.0005540943691027	0.0002082835450552
IFIT1	0.0	0.0006575005256862	0.0004988874167634	2.6729772294288983e-05
KIF20B	0.0010524046371624	0.0012178413398362	0.0006152273613682	0.0001882378219699
KIF11	0.0029645886314287	0.0003852258359254	1.9102185526673737e-05	1.5347576588321532e-05
CYP26A1	0.0	0.0	0.0	0.0009755889844148
CEP55	0.0024353716197599	0.002133403905606	0.0	0.0
HELLS	0.003964403034922	0.0002072845683913	0.0001700777350228	0.0006088286872684
ENTPD1	0.0	0.0045746603233501	0.0	0.0
CC2D2B	0.0	0.0009887105051697	0.0	0.0
ZNF518A	0.0002497903886543	0.0007337459423791	0.0008119906859164	0.0006667961833269
PIK3AP1	0.0005089427284195	0.0003260214887419	1.564734822318106e-05	0.0030503436543996
LCOR	0.0007269786206034	0.0007452395167104	0.0011600874052145	0.0009190822458104
ARHGAP19	0.0007020357299689	0.0005707521252978	0.0005340276204588	0.000483929592953
SCD	0.0005772432510757	0.0003525240366854	0.0004452981549579	0.0005049225038418
SH3PXD2A	0.0002490245938909	0.0011838032777808	0.0004212547205426	5.662690939312618e-05
SMC3	0.0024458916098121	0.0009188014717135	0.0012269817131523	0.0004954183216791
NHLRC2	7.722803736527257e-06	0.0006372610645784	0.0005489464934223	0.0004933374120091
ADRB1	0.0	3.440343078882058e-05	0.0	0.0011260738664111
AFAP1L2	0.0	4.2485662498166085e-05	0.0	0.0022271036914854
HSPA12A	0.0	0.0005125576151027	0.0002298730859704	0.0
SLC18A2	0.0	0.0001290312560614	0.0001461180733503	0.0003592150387779
PDZD8	0.0006515288472848	0.0001333260379269	0.0012547353694377	0.0012444895536689
AL139407.1	0.0	2.1830777244153413e-05	0.0001784918977264	5.297773088447589e-05
BAG3	0.0	0.0003057389108355	0.0008208799159904	0.0
INPP5F	2.3106582080177604e-06	0.0013754759608671	0.0002306478409968	0.0001897993475247
CHST15	3.1824536813836274e-05	0.0003901311395835	0.0001394360420151	4.14919048403523e-05
CTBP2	0.0001410662742171	0.0	0.0	0.0026907971718246
FANK1	0.0	0.0025859428268108	0.0	0.0
ADAM12	0.0	0.000942885620762	0.0001212996459885	2.6266292287670215e-05
MKI67	0.0056704625384029	0.0002394929201177	0.0	0.0
JAKMIP3	0.0	4.3208826554510264e-05	0.0001132758156835	4.7901237396593195e-05
SYCE1	6.995527438723875e-05	0.0001452255904199	5.781611334924323e-05	0.0002510723250512
PGGHG	0.0	0.0001947551271632	0.002075019299848	0.000616317920746
MIR210HG	0.0	7.137761494879426e-05	0.0003243771040793	0.0
ASCL2	0.0001846655563726	0.0003411206353965	0.0	0.0005726185524834
KCNQ1OT1	0.0	0.0002285993952224	0.0005845064736666	0.0003882947051247
OSBPL5	0.0002862335301249	0.0	2.730109152383072e-05	0.0017737013817935
RRM1	0.0032611716918383	0.0005646776518129	0.0006764755556515	0.0
HBB	0.0001236151734058	0.0	7.86875353968301e-05	1.421499030770296e-05
CAVIN3	0.0001532224140518	0.0014499933385529	0.0	0.0
AC107884.1	0.0	1.7458208831190756e-06	0.0001178465149833	0.0001774410575774
PPFIBP2	3.276093049651867e-05	0.0	0.0005883651527908	1.5334926396417625e-05
RIC3	5.817342866527164e-05	7.792925178052417e-05	0.0007588094144226	0.0
STK33	0.0004815166391793	2.2215402420420774e-05	0.0002175230419174	0.0
NRIP3	0.0001447607234585	0.0	0.000252343182441	0.0001483945834721
WEE1	0.0020337031798032	0.0003600828269925	0.0003817543406463	0.0002633832299548
SWAP70	0.0002303545306936	0.0003627821725221	0.0003093725183459	0.0010671624336289
ADM	0.0	0.0004298697893461	4.2347746332735616e-05	0.0003530289710731
MTRNR2L8	0.0005491849153332	0.0009940174111466	0.0026199693624493	0.0009816206614187
DKK3	4.4637592510713426e-05	0.0	0.0003303403483336	0.0003672357337548
SPON1	3.524612229964043e-05	0.0	0.000420053251853	0.0
PDE3B	3.547557773040124e-05	0.0	0.0020626966809743	0.0
NUCB2	0.0022266906499474	0.0	0.0010753558451359	0.0008127008777613
TPH1	0.0001456972804649	0.0	0.0001999229724726	2.968812300915186e-06
LDHA	0.0025657695704853	0.0014902430881935	0.0019797681496952	0.0014733322366175
UEVLD	0.0001446193413315	0.0011644101726824	0.0003419801373599	0.0005695791309815
AL035078.1	0.0004831562349655	0.0002197684443756	0.00196568005108	0.0003847340532139
QSER1	0.0001594028794768	0.0004197170629122	0.0006337755360199	0.000653364483838
LDLRAD3	0.0001350042914122	8.075005045697924e-05	0.0001039674126619	0.0002481900194093
PRR5L	9.969633421214596e-05	0.0002787544031807	0.0006038345376417	0.0009069976506442
LINC02696	0.0	0.0	0.000137089738966	7.001347848816968e-05
LRP4	0.0001506878264691	0.000140236699642	9.490634563849764e-05	0.0001113841488431
AC090559.1	0.0001450040067152	0.0003796951658037	5.248664596616281e-05	9.117114924242172e-05
APLNR	7.572145994060903e-06	2.68673793329755e-05	0.0001059529034779	1.3087134333830628e-05
FAM111B	0.0054790250458826	0.0	0.0	0.0
STX3	0.0002535961107089	0.0001500606647064	0.0006811469053923	0.0002904673419549
MS4A2	0.0	0.0001432791273926	7.320107434764255e-05	0.000400169492982
MS4A6A	8.803653627944247e-05	0.0003661022037782	0.0001708633061053	0.0001020155009228
MS4A1	0.0002009881588192	0.0	0.0006316545173853	0.0006259158637575
FEN1	0.0042143393014775	0.0002340253099641	4.043507520524211e-05	0.000303535915916
FADS1	0.0004583228367787	0.0001434623062295	0.0003202557084566	0.0004802674515014
FTH1	0.0007968680696013	0.0011776183253809	0.0034804282275248	0.0008570228866433
AHNAK	0.0003853819333725	0.0007459013216119	0.0035114359041904	0.0003889686185836
CDCA5	0.0052117237622192	0.0	0.0	0.0
CDC42EP2	8.943753760073048e-05	0.0	0.0001925934361325	4.626493301367502e-05
NEAT1	0.0	0.0026065599702072	0.0010639980650029	0.0001807642049723
MALAT1	0.0	0.0013386812403785	0.0030791993120041	0.0006084789255033
CTSW	0.0007593453311346	0.0	0.0002316735806622	0.0038161736487648
GSTP1	0.0017684643519939	0.0002144216102738	0.0003925896349086	0.0031915884135419
ALDH3B1	0.0	3.222540324187258e-05	3.7083696420793074e-05	0.0006851088787794
CPT1A	0.0011287391124682	0.0006856193830028	0.0008749605575381	0.0010005296315533
CCND1	0.0	6.318337415481357e-05	0.0002885143021605	0.000165746070047
PPFIA1	0.0003066070157474	0.0006786251758333	0.0010783076662151	0.0006088393386989
UCP2	0.0004138995715945	0.0033170833774064	0.0006921462326379	0.0006821522780022
PGM2L1	0.0001996172400226	0.0011679978317689	0.000567002417442	0.0001164280089375
POLD3	0.0020542707939844	0.0002971114823578	0.0004197625828329	0.0003111299435262
NEU3	0.0002643097307338	0.0002519998299272	0.0004889107237089	0.0003510564703162
SERPINH1	5.237969357195203e-05	0.0003163070482603	0.0002597303150838	0.0001465758720754
LRRC32	0.0	0.0006412940359771	9.023827512993672e-05	0.0
ACER3	0.0004671724115061	0.0005679948401198	0.0004041365917913	0.0004620672678753
MYO7A	0.0001229478839078	0.001182972485014	0.0	0.0005507735516325
TENM4	4.05937716944617e-05	8.613263929677907e-05	8.463805949148219e-05	1.6555280436753233e-05
SYTL2	0.0002340354744976	1.4878941687962169e-05	0.001285704190866	0.0008326270428761
PRSS23	0.0005609871990665	0.0	0.0	0.0016380671069994
CTSC	0.0007533615010026	0.0045695573474241	0.000363131774401	0.0006859976943032
CEP295	0.0012533272799526	0.0003020957239052	0.0007135463542667	0.0001841137739258
ENDOD1	0.0007026379742272	0.0003635879846944	0.0007233038958956	0.0005295547270456
SESN3	0.0	0.0005740622282148	0.0014820047144824	0.0
ARHGAP42	0.0006807643384059	0.0	0.0	0.0005733044588849
CEP126	0.0004579134996212	0.0001381036045232	0.0002273966223065	0.0006220584467235
BIRC3	0.0	0.0026742116819064	0.0018362078342927	0.0
DYNC2H1	0.0	0.0	0.0005509018588644	0.0002303040771402
PDGFD	0.0	0.0	4.703367260457664e-05	0.0017703514997486
ALKBH8	0.0004278500047491	0.0002804488186483	0.0005752034666344	0.0002482606535792
ATM	0.0	7.451093675250097e-05	0.0023160621300127	0.000951467679573
EXPH5	0.0002137552515444	0.0	0.0003269138118443	6.435049315389118e-05
LAYN	0.0	0.0040469625161616	0.0	0.0002112902125909
BCO2	0.0	0.0	0.00018182477695	0.0004501781681704
NCAM1	0.0	0.0	0.0	0.0040004690969812
ZBTB16	0.0	0.0	0.000982681686091	0.0015105535131403
CADM1	0.0002565202434867	0.0017681654728332	0.000122332082322	6.525908577408856e-05
PCSK7	0.0001405692132497	0.0015136633933971	0.0014715966612957	0.0005985078804013
DSCAML1	0.0	7.057003489441107e-05	7.577666586278533e-05	6.550001891790815e-06
FXYD2	0.0005329637377265	0.0003933749393108	0.0002071575006397	0.0
CXCR5	7.296180752021758e-06	2.7449898799296716e-05	0.0006414175185568	0.0
MCAM	0.0	0.0017690832066734	0.0003235988798445	0.0
ARHGEF12	0.0	0.0028486388834483	0.0004238248547773	0.0009150957593041
GRIK4	3.990811194401771e-05	0.0	0.0	0.0014890487804132
UBASH3B	0.0002148878455492	0.0016156063609111	0.0004862839647978	0.0018209492513178
CRTAM	0.0005258248754537	1.899091046047299e-05	0.0006886256385849	0.0014252789375256
VWA5A	0.0	0.0007768349017186	0.0001514231136013	0.0006415672772254
SLC37A2	0.0	0.0009269328848998	0.0	8.48246203375314e-05
FEZ1	1.3740561821190496e-05	7.434264445477262e-06	0.0001818923020435	0.0009088751861836
CHEK1	0.0044425157724656	0.0001682412841259	0.0	0.0002910788101323
CDON	0.0	3.795516879414474e-05	0.0001965728644533	9.01477968700388e-06
APLP2	0.0007925970718815	0.0022761843396117	0.00068758373293	0.0011822834333575
LINC02731	0.0	4.1716977533454e-05	0.0001933141172659	0.0
B3GAT1	9.074629795587948e-05	0.0016353245461756	8.472955116550687e-05	0.0003621016905611
ERC1	0.0004036318257973	0.0007390727217317	0.0008507346509674	0.0002690324554893
CACNA1C-AS1	5.562792079716211e-05	3.4444494392665076e-05	0.0001331893404822	5.126395660390709e-05
FOXM1	0.0026908499784642	0.0	0.0	0.0
AC005842.1	0.0	0.0	0.0004297150012578	0.0
CCND2	0.0004909285711482	0.0039867369526529	0.0010464543045709	0.0021296254020058
CD9	0.0001081503216265	6.044838686930395e-05	0.0	0.0022565618604478
GAPDH	0.0039150115179676	0.0030482849121217	0.001399168137911	0.0013517143458082
CHD4	0.0009086185134171	0.0018283256799809	0.0016501410704395	0.0013706973229073
AC006064.2	0.0	0.0001092152295766	0.0001627610010366	0.0001063344109981
LAG3	0.0004057440560351	0.0015113475256189	0.0003364481894304	0.0001746989761241
CD4	0.0	0.0037996548222988	0.0008888977991974	0.0
CDCA3	0.0028347920305236	0.0	0.0	0.0
TPI1	0.0031307469528699	0.0016079899799662	0.001033433745095	0.001613136651575
CD163	0.0	0.0005528633337571	0.0001683793693603	0.0002042447104838
A2M-AS1	0.0	0.0	0.0004897934899702	0.0001319052299875
KLRB1	0.0	6.355241330742819e-05	0.0013043814156664	0.0021295797024155
CD69	0.0001773459163901	0.0	0.0027639105971377	0.0004131818123118
KLRF1	0.0	0.0	0.0	0.0026917611902043
KLRF2	3.699294287554779e-05	0.0	0.0	0.0016769875181588
KLRD1	0.0001034778831346	0.0	0.0	0.0047542766370297
KLRK1	0.0005252072924171	0.0	0.001081790576845	0.0031832500123209
KLRC3	0.0	0.0	0.0	0.0025669585227415
KLRC2	0.0	0.0	0.0	0.0023548280438965
KLRC1	0.0	0.0	0.0	0.003317773011925
LINC02446	8.331786932765546e-05	0.0	0.0006509550472775	0.0002532068628454
YBX3	0.0005520757106339	0.0	0.0010968590191822	0.0002000317900866
DUSP16	0.0	0.0031253647121198	0.0012253654497957	0.0
AC008115.4	0.0	1.4197731788544864e-05	0.0001119161226901	0.0
APOLD1	0.0	0.0005820088128069	0.0001618138523069	9.787898693557256e-05
GPRC5D-AS1	0.0	0.000147051265893	0.0002063811161156	0.0001359351998882
EMP1	0.0	0.0	0.0006069112401685	0.0
MGP	0.0	2.8170650184746608e-05	0.0002195462640439	6.048132295202328e-05
PLEKHA5	0.0003580718198732	0.0005257594276012	0.0007470421160264	0.000189327881053
ST8SIA1	0.0001157265859413	0.0003110197756584	0.000851017842444	0.0
BCAT1	0.0011172330279295	0.0005972442577449	0.0001236722568189	0.0001132010726792
RASSF8-AS1	0.0	0.0001017746430018	8.850156950175755e-05	0.0003358267114113
RASSF8	0.0	2.5896020091855704e-05	3.198369213238679e-06	0.0012700291057862
BHLHE41	0.0	0.0003035986495793	0.0001308451444878	0.0002116872599818
ITPR2	0.0003535839404465	0.0008207367846624	0.0012560597698604	0.0009965855234443
PPFIBP1	0.0001130656979174	0.0002810549869727	0.0002273580582937	0.0008086225839424
KLHL42	0.0003429386626557	0.0008693226470456	0.0007173327072891	0.000386260437332
CAPRIN2	0.0	0.0001863757693812	0.0009552542965962	0.0005251722039005
BICD1	0.0004525637336395	0.0004805982704191	0.0007067205382877	0.0002748480800533
PKP2	5.400989294497502e-05	0.0003714335316522	8.088069801809177e-05	0.000225497072726
KIF21A	0.0009780924237341	0.0003448575183196	0.0009263442788537	0.0006124550647753
GXYLT1	0.0004656137388556	0.0007050990073359	0.0005416052497896	0.0006322371724794
PRICKLE1	0.0	0.0003283334901881	8.174034705963956e-05	5.606388336802257e-05
NELL2	7.925485133603178e-05	0.0	0.0013873067115858	0.0
VDR	0.0001273812610092	0.0033315683726651	0.0	0.0
AC024257.3	0.0001203281157265	0.0	0.0002193125283047	0.0
ZNF641	3.216258244582272e-06	0.0007525340698258	0.0006901828012994	0.0006220563927157
ADCY6	0.0	0.000100037630341	6.984534754273089e-05	0.0001936706286926
TUBA1B	0.0060702395331391	4.4437395112972134e-05	0.0008162580410357	1.2864308770290368e-05
LIMA1	0.0007014758040086	0.0016824584524535	0.000598878640147	0.0001939333638747
METTL7A	0.0	0.0017270593326218	0.0	0.0012192242892823
GALNT6	0.0002126597390294	0.0003651799880734	0.0005753635242207	0.0009919634697606
GRASP	1.461325313675036e-05	0.0	0.000529744937091	0.0018156234751871
NR4A1	0.0003486895503183	0.0001293346775748	0.0007516294724653	0.0015395386350435
KRT86	0.0	0.0002154102676531	0.0	0.0027570252084739
KRT81	0.0	0.0	0.0	0.0031142534667796
AC121757.2	5.01895721022117e-06	0.0001127956755451	0.0001510775578325	0.0003898274297814
KRT72	0.0	0.0	9.625065658366842e-05	0.000550350414785
KRT1	0.0	0.0	0.00022122295168	0.0
ESPL1	0.0024887628217683	0.0	0.0	0.0
CBX5	0.0023846976532528	0.0011517852098454	0.0008615939673446	0.0008569559030292
GDF11	0.000222257957427	0.0003245055965789	0.0006630735605228	0.0003653717839344
CDK2	0.0033017051368323	0.0	0.0002946679036597	0.0002019516066028
IKZF4	0.0	0.002237328832526	7.014522562736017e-05	0.0
RPS26	0.0009151063075617	0.0007163666980299	0.0017361864105402	0.0007900563494733
MYL6	0.0024894580959225	0.0037315230720957	0.0019105031764243	0.001515722316902
TIMELESS	0.0040871299406639	0.0002964578457098	0.0	0.0003355687457404
KIF5A	2.9666401450367205e-06	6.170489355273887e-05	0.0001998933971111	9.427483731096564e-05
ARHGEF25	0.0	0.0	6.92194764870508e-05	0.000177393428386
B4GALNT1	0.0	0.0	0.0	0.0011909372895291
CDK4	0.002262512178553	5.084650459038764e-05	0.0004792518099453	0.0005266968557631
TBC1D30	0.0	0.0001602675415866	8.933825209585725e-06	0.0004982944875744
IFNG	0.0005819256036002	0.0002488952049339	0.0004652266208779	0.0004738471754753
IL22	0.0	0.0	0.0001249785894859	0.0
SLC35E3	9.4484378223878e-06	0.0008544103852136	0.0004690494762935	0.0004634069866735
MDM2	0.0008952109564522	0.0014614134911528	0.0009721317579389	0.0010073845792439
CPM	0.0	0.0003599133190542	0.0002805925974597	4.701621345990366e-05
PTPRB	0.0001627124175822	0.0	3.165617252039205e-05	0.0004902958286374
ZFC3H1	0.0003428429793585	0.0009287728507534	0.0011148372359635	0.0005978928824222
GLIPR1L2	9.48599687919492e-05	6.647746704804186e-05	0.0001266000112435	0.0
PHLDA1	6.200248494134593e-05	0.002913124497657	0.0007010045028296	0.0004364630450602
E2F7	0.0032841912585459	0.0	0.0	8.98254783072164e-05
NAV3	0.0	6.163480176137306e-05	0.0001410393159088	9.505444611402822e-05
CEP290	0.000178180983873	0.0003637925563368	0.0009678305729775	0.0003954251446284
DUSP6	0.0	3.7302858707373745e-05	0.0009045338163677	0.0009076413676971
GALNT4	0.0	0.0005561586820828	0.0006652719770143	0.0008016491462895
POC1B-AS1	0.0	4.6398221372582834e-05	0.0004272669273472	0.0001173816323242
LINC01619	0.0	0.0015453894978187	0.0003077024791278	0.0
EEA1	0.0003595813958048	0.0001447966843725	0.0009808444163361	0.0006129446853344
PLXNC1	0.0004929616025409	0.0005397982089763	0.0007682889275244	0.0010897816445034
UTP20	0.0004119056470462	0.00039630299781	0.0007677640198369	0.0003561457305806
GNPTAB	0.0003789563912087	0.0010988904354728	0.0007706194233215	0.003269704092695
PMCH	0.0	0.000867880086581	0.0	0.0
IGF1	4.555974477338886e-05	0.0001363988659488	0.0001398848720257	2.6664094867521917e-05
NUAK1	0.0	0.0	4.859162936790014e-05	0.0004751875463343
CMKLR1	0.0	0.0	0.0	0.0011965249083433
SSH1	0.0002580727861814	0.001361346025934	0.0005395916541468	0.0015815968406081
AC007546.1	0.0	2.9071773911091275e-05	0.0001425475512479	4.263261495354054e-05
RAD9B	9.334211582156785e-05	0.0	0.0001433786897503	0.0
OAS1	0.0003253885615405	0.0018853929091417	0.000378970914066	0.0002340476899173
OAS3	0.0011209706517425	0.0017477643181919	0.0007812949360377	7.506995607084495e-05
OAS2	0.000780269282206	0.0012835440774208	0.0009697640807371	0.0005882395256778
LINC00173	0.0	0.0	0.000162062321619	1.887501382780882e-05
CIT	0.0030078243167877	0.0	8.769641646966904e-05	0.0
RPLP0	0.0024462583037119	0.0012048644952147	0.0032324492485858	0.0010460476484992
OASL	0.0007322455078907	0.0007213748233443	0.000682221352984	0.0005153763982779
KNTC1	0.0021731023326895	0.0002707786717456	0.0003469870268453	0.0004825356435651
CCDC62	8.603455137832457e-06	0.0	0.0001637709332826	5.082510247104143e-05
DNAH10	6.826304699287302e-05	4.9548586641024265e-05	0.0001018372764005	4.519227881173193e-05
POLE	0.0025351566438518	0.0001704368627663	0.0005457991949598	0.0001202849155602
ZNF605	0.0	0.0005400116757425	0.0003995218306512	0.0003653957689354
ZNF891	0.0001191565085687	9.12170511555832e-05	0.0005604434601362	0.0001220142597649
SKA3	0.0026571448042709	0.0	0.0	0.0
FGF9	0.0001946653159961	0.0	0.0002770088670831	0.000183520719559
SACS	0.000654460216191	0.0007198354759476	0.001090318435491	0.0003691233723569
RNF17	4.550927182521377e-05	0.0001526474132482	0.0001469901262241	5.81500442937114e-05
CENPJ	0.0009152413286199	6.121485167269873e-05	0.000246044734304	0.0007697083048738
FLT1	3.60681097234341e-05	0.0009268534548206	6.913050726132398e-05	5.813895045782053e-05
LINC00384	0.0	2.6222354950422865e-05	8.897516438011222e-05	2.818787081155513e-05
KATNAL1	0.0005582145893541	0.000534338641667	0.0007153722782751	0.0003153520026031
HSPH1	0.0004301991300318	0.0006674503684427	0.0015990734147664	0.0003410843503667
FRY	1.9264618936541115e-05	1.9181693685035332e-05	0.0005629094438266	7.267595754791705e-05
BRCA2	0.002937663260957	0.0003074312720432	0.0001436452984772	0.000134743795487
NBEA	0.0	0.0	0.0003333752530428	6.999930651876197e-05
WBP4	0.0003884828321598	0.0009269649369328	0.0004554469583919	0.0002525789867562
RGCC	0.0004874756441156	0.0001736688350125	0.002100009211853	0.0007114668739315
DGKH	0.0001662723748326	0.0013686707367082	0.0007639391730534	0.0
TNFSF11	0.0	5.804828780543156e-05	5.086582294532413e-05	0.0004852421458926
EPSTI1	0.0006908321097896	0.001890138492289	0.0010264212633378	0.0002280109308975
TSC22D1	0.0001328789173142	0.0003782327498357	0.0006692658523087	0.0007560246723985
SIAH3	0.0001105378589014	0.0	0.000164341845101	1.2553097320153812e-05
LCP1	0.0032898948807569	0.0019522683879785	0.0023263731941599	0.002761161603424
RUBCNL	0.0001169471815073	5.846452304664195e-05	2.303489993603176e-05	0.0003925925396101
LPAR6	9.721799904554798e-06	0.0001962007022944	0.0012832668800594	0.0
ARL11	0.0	0.0006279295743415	9.158058207766049e-05	1.0262644803163802e-05
TMEM272	0.0	0.0	0.0002476838686398	0.0
DIAPH3	0.0036815694203732	0.0	0.0	0.0
PCDH9	0.0	6.405529867871796e-05	0.000135622717257	0.0005987099273802
DACH1	0.0	1.1744292429533297e-07	1.032117686458888e-05	0.0004414369277909
KLF5	0.0	0.0	0.0005505803458073	0.0
TBC1D4	0.0	0.0039192001972511	0.0008184864633184	0.0
LMO7	0.0002787161251159	0.0	0.0009985018253053	0.0
KCTD12	0.0001256104172539	0.0003451562654507	0.0003864913953751	8.595826511869118e-05
NDFIP2	0.000239335461115	0.0019176703672398	0.0001764956690849	0.001187911760952
SPRY2	1.56213186411715e-05	0.0	0.0	0.0023105248030105
CLDN10	0.0003640234725436	0.0001006676911003	6.94847653875024e-05	6.211813320520724e-05
GPR183	0.000170190672741	0.000332288824919	0.0023477500927851	0.0
AL356966.1	0.0	0.0	0.0002490829011504	0.0
CCDC168	0.0	6.04268134389014e-05	9.375074657258442e-05	0.0001528210934932
EFNB2	2.3635392339805565e-06	2.0402167351306484e-05	0.0004023506532788	0.0001125130962144
IRS2	0.0	0.0002975816352	0.0014355949595564	0.0010177394119534
SOX1	0.0002483883549824	0.0	0.0002076736368437	2.3873179711644945e-05
TRAV2	5.854937608356611e-05	0.000244050697322	0.0001329875122175	0.0
TRAV6	0.0011653113306361	0.0	0.0002030651295884	0.0
TRAV13-2	5.6148731068461226e-05	0.0002474399681173	0.0002783228642499	0.0
TRAV17	0.0	0.0002446768041015	0.0003149272137711	0.0
TRAV20	0.0	0.0001253470633367	0.000238895683567	0.0
TRAV21	0.0002340339981783	8.432057051580968e-05	0.0002618780640167	0.0
TRAV23DV6	9.257022660962344e-05	0.0004442676739876	0.000190662882563	0.0
TRAV25	5.271012937022603e-06	0.0003039434543504	0.0001393599091495	0.0
TRAV30	3.414612053557285e-05	1.5718059479562796e-05	0.0001663552524118	0.0
TRDV2	0.0002542716483541	0.0	0.0001308329318135	0.000214411645402
TRDC	7.481437601925549e-05	0.0	0.0	0.0034557958042138
AL160314.2	0.0	4.75552125773526e-05	0.0001395333941205	0.0
CARMIL3	0.0	1.0747596592287462e-05	1.769231584970121e-05	0.000505024119558
REC8	0.0006727659844199	0.0019866640977305	0.0003417534437606	0.0003350297542572
GZMH	0.0015377728002875	0.0002193147077607	0.0009290132904463	0.0015676959619418
GZMB	0.0004516313025069	5.578041654055617e-05	1.7458508637111282e-05	0.0034997662654226
COCH	0.0	0.0018566202865819	0.0	0.0
HECTD1	0.0004350212441541	0.0010048616721165	0.00149742619221	0.0009623292985867
ARHGAP5	0.0	0.0004677252951415	0.001696939677878	0.000148914833334
AKAP6	0.0	0.0	0.0002880181344433	0.000100480158656
EGLN3	0.0	1.036614465120756e-05	0.0001579872790491	0.0005182215277293
NFKBIA	2.3801340842068187e-05	0.0008808250229105	0.0026029486073254	0.0011348485886358
